x1,x2,x3,Y
22,70,-9,-145
98,68,-62,-224
65,59,-95,-338
89,-89,-85,12
-55,-69,14,125
-39,-10,-51,-172
2,-67,93,415
53,-31,50,265
43,-71,-22,119
-95,-38,-97,-310
54,-85,29,311
47,-58,-58,-11
84,-12,-71,-105
64,-2,48,212
-91,-26,-1,-42
-6,-48,-21,27
20,-12,33,143
-8,84,-42,-302
20,-22,64,256
-88,-22,98,250
77,68,73,160
-51,-89,-31,34
-67,11,45,46
-68,65,-45,-333
20,-42,-39,-13
-68,-84,55,265
-84,-73,23,131
-97,-88,99,376
-96,29,-66,-352
89,-32,-24,81
-56,60,98,118
-20,-100,-42,54
67,-26,-90,-151
-97,42,-80,-421
62,-6,-41,-49
87,-10,85,362
-51,61,8,-149
-72,67,-44,-338
10,-54,85,373
-26,65,-93,-435
2,68,-94,-416
90,-66,55,387
67,-49,42,291
26,-34,-40,-26
3,-12,-71,-186
-35,34,-32,-199
-96,-41,70,196
54,-53,-27,79
-13,97,-3,-216
-30,50,100,170
-81,82,38,-131
-90,-79,-35,-37
-67,-52,42,163
13,18,-13,-62
34,94,-15,-199
75,-77,-62,43
10,74,67,63
98,82,58,108
43,10,28,107
-38,-46,-64,-138
-12,-24,12,72
-75,-4,86,191
-2,55,-75,-337
95,15,47,206
-58,56,15,-125
20,-51,90,392
49,-28,43,234
-16,97,24,-138
-43,63,-60,-349
-99,-60,-53,-138
-88,12,5,-97
-84,-3,43,51
40,55,-33,-169
90,73,-17,-107
-29,-28,2,33
-74,16,-74,-328
14,59,-18,-158
-39,-100,-32,65
69,24,97,312
42,-53,-90,-122
68,39,36,98
-75,-9,-18,-111
10,0,-52,-146
-39,46,74,91
80,-73,72,442
47,-70,67,388
91,37,-93,-262
-32,21,84,178
-65,-10,33,54
77,72,-12,-103
-89,38,-76,-393
97,88,89,188
34,60,63,103
56,97,-31,-231
-20,-47,98,368
-100,40,89,87
92,91,-7,-111
-35,-3,-94,-311
-20,66,-74,-374
11,-27,40,185
-23,15,22,13
-15,90,-30,-285
-53,21,4,-83
-7,-15,-23,-46
-11,-55,-77,-132
-87,100,-30,-377
5,65,-58,-299
21,-87,41,318
14,49,-80,-324
-29,-63,8,121
-10,19,36,60
26,14,27,79
13,-87,67,388
84,79,60,106
-80,36,96,136
-37,-53,-64,-123
33,61,7,-68
-13,-84,40,275
-33,14,37,50
-53,64,36,-73
96,39,-24,-54
-9,-20,79,268
52,74,87,165
-11,-65,3,128
-17,86,-84,-441
94,-66,71,439
88,70,-25,-127
-1,-63,6,143
-60,36,15,-87
95,57,21,44
77,-17,-38,-3
-100,91,-68,-486
51,-95,20,301
-3,24,-68,-255
20,-62,25,219
-81,-19,-34,-145
-21,-1,22,47
46,-50,-13,107
-100,70,-18,-294
84,78,-75,-297
38,2,-44,-98
-33,-61,86,347
25,58,4,-79
29,1,75,252
-11,89,52,-33
-93,-14,8,-41
67,17,-3,24
93,-91,13,314
-7,-50,-38,-21
-93,-43,-6,-25
-87,-99,-75,-114
54,3,88,312
-87,-78,100,369
77,10,-93,-222
-12,0,44,120
82,74,-45,-201
-5,-68,-39,14
36,51,74,156
86,84,-93,-361
67,-24,34,217
-88,63,37,-103
38,-53,-9,117
21,-24,62,255
37,61,-94,-367
47,-82,88,475
47,26,16,43
21,-15,75,276
8,-70,-76,-80
61,-49,18,213
-89,45,94,103
87,-93,58,447
28,-100,-26,150
-77,23,25,-48
-7,91,-96,-477
-66,29,37,-13
-59,-26,-69,-214
36,47,-69,-265
48,81,-2,-120
95,47,3,10
72,50,32,68
76,24,-54,-134
39,-20,-76,-149
77,29,65,214
33,61,70,121
71,55,-39,-156
-41,-20,-55,-166
-78,-47,70,226
-31,-32,29,120
95,50,94,277
47,74,-37,-212
-43,38,50,31
-62,-85,-34,6
-1,-91,-7,160
59,-2,50,213
-19,-26,87,294
70,-17,-53,-55
100,-93,-66,88
41,89,-27,-218
-78,76,-77,-461
58,76,-96,-382
80,-68,57,387
28,31,75,191
21,47,7,-52
-38,88,22,-148
24,-57,100,438
-48,-36,-84,-228
17,-95,-26,129
-1,-45,-2,83
84,90,-57,-267
53,74,86,163
76,92,60,72
78,-56,24,262
-27,-77,-21,64
77,93,66,89
-30,4,-98,-332
39,-13,-74,-157
-88,58,-90,-474
-90,-95,-93,-179
-90,54,22,-132
26,39,-84,-304
80,100,95,165
62,-15,76,320
-5,-70,43,264
29,-96,-88,-43
-61,-28,-60,-185
-37,-48,1,62
29,51,16,-25
-3,-92,-79,-56
38,69,-78,-334
-24,87,12,-162
-74,98,-8,-294
-4,-42,73,299
-25,-16,77,238
-87,27,-78,-375
29,66,61,80
-20,-7,40,114
54,-16,-64,-106
7,-53,24,185
-50,-6,-57,-209
93,-74,-30,151
-72,45,36,-54
-24,68,46,-22
8,-33,35,179
-82,48,-78,-412
9,-92,-50,43
87,-54,-80,-45
-80,-58,-14,-6
53,15,-9,-4
89,17,30,145
34,4,-56,-142
-78,-94,1,113
89,2,-6,67
-82,-49,-100,-284
92,2,61,271
-16,-63,-19,53
-52,-56,-70,-150
-79,-27,75,200
97,-50,64,389
-47,13,-50,-223
42,31,28,64
-43,42,35,-22
79,-59,-18,143
74,-51,100,476
-97,-76,74,277
13,49,43,44
75,-49,6,191
-76,-67,-72,-158
73,-77,-98,-67
-53,-48,-90,-227
-32,-14,68,200
-28,-28,4,40
45,-29,5,118
16,14,88,252
49,60,42,55
-73,-86,24,171
27,48,-32,-165
11,-54,78,353
-44,19,98,212
89,-90,48,413
-31,-69,-13,68
-15,60,-87,-396
-90,66,-29,-309
33,-91,-38,101
82,45,14,34
30,38,38,68
-19,-93,10,197
10,-96,40,322
48,3,93,321
27,55,75,142
-71,-14,91,230
21,-12,5,60
-50,-42,-45,-101
-39,72,-6,-201
-79,36,-7,-172
59,-21,35,206
43,-72,70,397
-69,89,48,-103
88,69,-95,-335
-32,95,45,-87
27,-84,-96,-93
-37,34,-28,-189
-47,19,94,197
-43,34,52,45
-41,15,-90,-341
-65,98,21,-198
18,-44,95,391
-1,36,92,203
-86,-75,-70,-146
-40,-41,-9,15
62,-7,77,307
-18,-75,23,201
55,-29,-54,-49
6,-20,-68,-158
-64,6,64,116
57,62,25,8
-82,-4,-5,-89
-42,-5,41,91
-84,-24,19,21
-11,7,57,146
-71,-88,18,159
-78,-21,-53,-195
-12,-67,-22,56
72,96,-94,-402
87,-92,80,511
-94,-95,51,249
-69,-100,-52,-25
-28,45,-18,-172
17,29,7,-20
-34,70,3,-165
13,-91,34,297
-3,-56,3,118
-96,-92,-29,1
-82,-74,81,309
16,77,-11,-171
-35,100,55,-70
-59,19,76,131
2,-15,60,212
14,26,-97,-329
-22,41,-45,-239
47,-32,-41,-12
-15,-94,-51,20
4,-2,9,35
54,5,-25,-31
30,-37,41,227
46,38,-90,-300
-46,49,86,114
5,43,53,78
-92,14,96,168
70,3,40,184
-23,-82,11,174
-91,-87,24,155
-29,-28,0,27
29,50,56,97
-62,-62,-14,20
88,18,49,199
-94,-56,64,210
21,-54,-57,-42
96,-47,5,205
34,-33,-5,85
-37,37,-15,-156
-24,-62,100,400
-98,37,-74,-394
73,73,-100,-373
-98,-59,0,20
16,-2,-91,-253
-39,-44,11,82
-20,-87,-87,-107
-63,90,17,-192
-70,-13,58,130
-98,74,11,-213
26,-76,-88,-86
52,7,33,137
22,-51,26,202
88,14,-16,12
63,83,7,-82
-89,46,89,86
-48,-3,84,210
-89,-10,-96,-357
28,71,13,-75
-10,99,-34,-310
73,-30,75,358
-55,-94,93,412
-24,62,-16,-196
-39,-86,-28,49
68,-32,-85,-123
27,26,-46,-163
-38,16,34,32
76,36,-18,-50
61,-99,79,496
-44,-85,-2,120
24,-4,-74,-190
12,49,31,7
-47,10,51,86
19,-79,-68,-27
11,-98,53,366
61,-53,36,275
-52,-93,29,221
-88,47,52,-26
30,-67,-4,152
-14,-57,-6,82
-9,-73,24,209
32,-95,79,459
-15,-96,-40,57
26,67,24,-36
-71,12,52,61
3,18,-18,-87
-16,-78,-87,-121
-81,83,-59,-424
-67,-46,89,292
12,-13,-4,26
31,86,98,153
-68,-29,3,-1
2,-8,61,201
-36,15,-70,-276
90,57,57,147
-90,70,84,22
-59,-42,-54,-137
-42,97,59,-59
80,-15,9,137
-51,-80,-31,16
86,-61,42,334
-51,19,-54,-251
-72,19,-7,-131
-27,75,1,-174
-22,-25,-60,-152
-14,-13,12,48
-58,-34,34,112
14,-28,-13,31
-2,72,79,91
72,-87,-91,-27
-65,69,-73,-422
-44,31,49,41
13,-22,52,213
14,-52,52,274
-71,-11,19,8
60,-85,51,383
-16,95,-73,-425
-66,-61,-80,-184
-35,55,83,104
-93,-92,71,304
1,35,-19,-126
-13,51,-33,-214
-10,-84,-12,122
5,26,23,22
-96,4,-91,-377
37,17,58,177
17,88,14,-117
82,-38,-39,41
-3,31,-34,-167
9,-55,-96,-169
70,-30,-84,-122
51,96,-83,-390
-89,-52,25,90
32,-29,-33,-9
-32,-55,-99,-219
-53,-83,-28,29
-92,-70,-73,-171
26,-15,23,125
-47,80,83,42
78,-30,74,360
15,31,-58,-221
-80,30,37,-29
15,28,28,43
1,-38,83,326
96,-90,-75,51
-15,-20,-17,-26
-63,-69,-36,-33
-88,36,-69,-367
30,100,63,19
22,24,43,103
-55,-20,-29,-102
32,-22,16,124
-77,35,44,-15
52,-95,95,527
53,-99,70,461
-34,0,-21,-97
59,-100,55,424
85,92,71,114
-86,-4,92,198
5,80,-97,-446
38,-77,-38,78
-8,-95,31,275
-39,-71,32,199
-17,97,36,-103
-42,81,-96,-492
8,53,-69,-305
-70,-36,4,14
90,98,81,137
-99,47,-29,-280
39,34,-49,-176
-34,67,26,-90
90,87,-37,-195
44,-77,9,225
80,-6,-35,-13
-19,55,-57,-300
14,2,-11,-23
35,15,48,149
-61,-76,-32,-5
-5,57,-1,-122
41,-29,-33,0
93,-3,55,264
5,-29,91,336
73,-13,21,162
36,-77,76,418
6,-42,68,294
50,-61,93,451
54,-37,-94,-154
53,-66,-60,5
-69,-92,13,154
-28,-3,6,-4
-50,93,39,-119
8,-44,-75,-129
-95,14,26,-45
7,-65,-91,-136
93,-7,-31,14
44,27,-100,-310
58,-8,-65,-121
-4,-100,-74,-26
-54,12,-34,-180
29,77,-96,-413
86,-22,-67,-71
21,11,-91,-274
-51,-27,-91,-270
28,51,-96,-362
70,18,-27,-47
20,-21,90,332
-25,-98,-64,-21
96,84,-41,-195
80,8,-14,22
-48,-22,-18,-58
-74,36,69,61
-94,-92,56,258
4,31,99,239
36,13,-33,-89
9,-48,-3,96
-72,91,-50,-404
56,22,-93,-267
53,-11,16,123
11,95,-83,-428
-8,-59,11,143
44,49,-34,-156
-54,-77,-79,-137
-62,60,10,-152
69,-85,-23,170
-48,54,-49,-303
26,75,6,-106
-15,-98,-41,58
-85,-16,55,112
-7,-70,-81,-110
79,-18,-5,100
98,-19,-43,7
9,-34,16,125
37,-41,-59,-58
-13,53,27,-38
-3,56,89,152
93,93,40,27
-6,29,-1,-67
-4,45,-17,-145
-97,-56,-55,-150
41,-30,-97,-190
-25,75,-75,-400
11,-84,-85,-76
49,5,96,327
-31,56,-30,-233
-33,-63,-76,-135
-50,66,32,-86
92,32,46,166
-57,-41,51,178
29,2,14,67
-4,47,100,202
-23,64,-60,-331
37,14,-55,-156
96,37,-82,-224
58,3,47,193
94,-6,11,139
19,-22,-98,-231
88,-91,57,441
83,-33,49,296
18,-51,24,192
74,3,-73,-151
-45,-89,-33,34
96,71,25,29
-68,-73,-12,42
100,58,20,44
-28,-75,72,338
-34,11,4,-44
84,22,-13,1
4,-59,-79,-115
-91,-36,57,152
-9,75,33,-60
56,49,-69,-249
-2,-81,94,442
30,-61,49,299
-34,44,7,-101
-34,-18,-24,-70
-99,31,-29,-248
94,-50,-19,137
90,76,-92,-338
-92,-79,99,363
51,55,-44,-191
51,-53,-62,-29
-31,-28,-84,-227
2,55,-52,-264
26,83,-95,-425
27,-19,-93,-214
-13,80,-17,-224
-83,54,20,-131
-10,-80,73,369
-13,-52,-49,-56
-40,7,-28,-138
-15,54,11,-90
69,-16,13,140
13,22,83,218
96,40,30,106
-27,-81,33,234
-92,-88,45,219
18,-3,8,48
-77,-99,1,124
51,6,99,336
6,43,83,169
10,-39,-25,13
-48,37,14,-80
-56,46,79,89
79,-27,3,142
-18,90,-76,-426
31,-29,48,233
-59,72,58,-29
-100,-14,36,36
52,25,-84,-250
53,61,-23,-138
44,59,-83,-323
44,-29,-13,63
87,-93,12,309
90,-67,-99,-73
38,73,-15,-153
-91,-36,65,176
31,49,37,44
19,-44,-34,5
-59,72,40,-83
52,-42,59,313
78,35,99,305
-83,67,-54,-379
79,-19,-30,27
-36,-24,-12,-24
-95,30,-31,-248
-68,66,-76,-428
-95,28,68,53
4,-93,-28,106
-66,-38,-47,-131
70,25,-17,-31
-16,67,-76,-378
39,-35,-49,-38
-73,-94,-38,1
17,-68,-96,-135
24,41,100,242
30,-84,1,201
85,8,-60,-111
-63,84,63,-42
89,62,-99,-332
50,12,-12,-10
-34,-49,-95,-221
80,23,-95,-251
-5,77,-16,-207
79,-69,-1,214
13,73,-24,-205
-91,41,-4,-185
5,-3,-10,-19
-19,35,-88,-353
-5,85,-95,-460
-26,36,15,-53
25,79,-8,-157
-63,63,67,12
-38,-21,61,187
80,33,-34,-88
-70,-60,-23,-19
-95,-96,39,214
-8,-96,40,304
-88,-55,-74,-200
-30,17,-55,-229
95,33,86,287
-18,-8,65,193
82,8,32,162
-31,69,65,26
-51,1,-63,-242
-77,-97,-47,-24
41,28,-76,-243
66,-26,-56,-50
-88,67,-83,-471
60,1,-73,-161
58,-59,76,404
67,52,61,146
-58,-90,20,182
-97,-81,28,149
-46,-42,-45,-97
32,-88,25,283
17,4,42,135
8,37,32,30
92,-55,8,226
-95,-78,-90,-209
-7,-49,23,160
18,-63,-45,9
-11,-43,-85,-180
67,9,-71,-164
61,-90,-99,-56
24,29,-99,-331
-36,-41,18,100
-23,-3,99,280
13,81,-91,-422
58,-95,-78,14
-80,-58,64,228
74,79,69,123
-2,76,-39,-271
-24,100,-33,-323
69,-45,57,330
55,-24,-59,-74
-19,-26,-62,-153
-56,87,52,-74
-66,-14,-78,-272
64,0,67,265
-48,-65,42,208
-36,-87,-98,-156
-34,28,20,-30
-58,-2,-44,-186
38,92,-33,-245
-30,-74,40,238
-22,-45,-40,-52
12,-61,91,407
-1,-14,83,276
10,-82,-23,105
26,-23,21,135
93,69,-6,-63
-17,42,4,-89
23,30,-30,-127
16,57,-72,-314
6,31,-54,-218
-34,-77,29,207
25,-50,-36,17
-100,15,-74,-352
90,34,-80,-218
-72,-30,-11,-45
81,-91,22,329
100,21,-10,28
86,41,98,298
41,78,93,164
-68,76,53,-61
-60,87,61,-51
31,-48,-76,-101
98,-10,-97,-173
81,9,-95,-222
30,-45,-80,-120
-42,-33,25,99
-2,76,1,-151
-37,59,-4,-167
78,-24,77,357
-20,42,23,-35
48,20,19,65
79,74,-55,-234
3,-87,-39,60
-1,26,-2,-59
95,49,-85,-258
-63,-36,-77,-222
3,81,20,-99
-40,38,72,100
96,91,13,-47
9,89,-38,-283
78,-74,-43,97
-85,-52,80,259
70,65,-86,-318
93,-51,96,483
-57,-31,22,71
-57,-6,-64,-237
-50,-31,-90,-258
-32,10,-83,-301
-71,78,22,-161
55,-65,-41,62
-33,79,-30,-281
-21,93,-75,-432
-21,36,-94,-375
-56,-20,57,155
-61,-46,53,190
-93,-75,-91,-216
39,-11,-49,-86
96,77,1,-55
5,-96,54,359
-66,55,-50,-326
-23,-47,-12,35
-63,50,18,-109
-60,-15,-6,-48
-31,-62,80,333
-33,-96,33,258
92,1,-13,51
34,17,16,48
-73,-2,-12,-105
77,72,-13,-106
66,-98,-69,55
-60,-51,-6,24
-46,79,-79,-441
-55,-21,86,245
-5,23,-87,-312
-23,38,32,-3
-10,-10,-17,-41
13,37,-70,-271
-47,-23,-67,-202
-45,-58,98,365
75,-21,-72,-99
-35,79,32,-97
-87,6,12,-63
-87,-36,-96,-303
-6,70,22,-80
-42,-9,16,24
67,39,-56,-179
6,43,-95,-365
-38,46,83,119
9,7,-45,-140
23,-33,-31,-4
-60,37,-22,-200
83,33,-66,-181
-19,-26,23,102
42,-84,-57,39
-80,-28,79,213
-44,-22,38,114
40,85,-94,-412
-31,-50,59,246
36,5,-73,-193
16,-33,-50,-68
68,2,48,208
-36,2,-97,-331
-33,-26,-21,-44
61,90,2,-113
78,73,21,-5
-22,-95,27,249
-53,29,44,21
62,-74,-91,-63
-94,31,4,-144
63,49,-67,-236
-96,70,-94,-518
-50,-40,51,183
-4,57,-24,-190
-42,80,66,-4
44,89,-86,-392
4,9,-56,-182
-60,61,-14,-224
97,48,28,85
-19,12,7,-22
60,-86,59,409
-75,-2,87,190
-70,6,-98,-376
71,-19,71,322
-22,-33,-29,-43
-82,-22,-95,-323
74,72,-23,-139
-36,1,71,175
17,-62,67,342
45,85,91,148
90,-68,51,379
-78,-39,8,24
-73,80,-57,-404
-20,89,-82,-444
-48,-51,-10,24
70,-70,-70,0
-32,-21,65,205
-99,-37,-80,-265
-47,-65,-45,-52
24,-27,-97,-213
100,-86,83,521
66,67,20,-8
-85,-61,88,301
55,79,-75,-328
94,56,-24,-90
-38,29,-50,-246
62,-24,-41,-13
4,-32,2,74
74,-32,-56,-30
30,-89,17,259
-18,3,73,195
45,57,-25,-144
34,-61,-52,0
-3,-31,-23,-10
-98,69,7,-215
11,49,29,0
70,99,83,121
41,90,-43,-268
-62,-17,-30,-118
51,80,51,44
-78,-28,-6,-40
61,39,-98,-311
97,-91,-95,-6
74,48,23,47
-88,24,58,38
79,-6,-95,-194
88,52,-31,-109
-26,-40,-20,-6
85,-56,-2,191
-48,24,76,132
89,-25,-60,-41
-87,-24,-73,-258
-78,-77,10,106
-84,-5,-64,-266
42,92,-9,-169
4,-79,49,309
-97,94,95,0
-22,61,-74,-366
-5,-38,51,224
-9,-45,63,270
-75,4,58,91
47,-77,78,435
4,-69,-89,-125
-71,-9,-48,-197
-52,4,-75,-285
56,-90,50,386
-2,-99,60,376
-21,-25,-37,-82
96,-7,99,407
-93,-1,-88,-355
-77,-16,36,63
-82,-28,-58,-200
-19,-8,64,189
-59,25,84,143
-70,-63,-7,35
38,-60,38,272
57,5,99,344
-3,50,22,-37
-23,39,55,64
-21,10,-94,-323
71,73,-50,-225
-26,30,-66,-284
-95,1,4,-85
-78,32,-91,-415
-57,28,-66,-311
14,-18,46,188
95,38,89,286
-9,91,40,-71
71,-68,-69,0
-21,-91,68,365
-45,-67,-90,-181
21,18,-69,-222
-22,16,-65,-249
25,-3,-93,-248
79,6,99,364
75,73,-68,-275
-3,79,-8,-185
-51,-12,24,45
28,-96,-75,-5
45,-73,73,410
10,22,84,218
-59,-90,42,247
63,-91,21,308
9,82,-94,-437
-61,22,67,96
80,-9,8,122
85,67,41,74
79,-70,-4,207
90,32,-15,-19
55,12,87,292
85,-9,95,388
94,13,-96,-220
-95,70,93,44
-90,47,29,-97
67,46,-22,-91
90,-7,30,194
-67,-46,22,91
-95,89,-22,-339
77,-92,-96,-27
-66,-58,-3,41
92,-19,42,256
70,67,11,-31
-4,-39,64,266
-24,65,72,62
-92,-8,-87,-337
92,-33,-6,140
-82,72,69,-19
-36,-8,-18,-74
70,-14,-64,-94
-46,-43,70,250
61,-51,98,457
71,-99,-98,-25
53,16,-12,-15
-69,38,81,98
100,39,-82,-224
-14,83,-30,-270
-72,56,79,53
-17,-38,-80,-181
-1,91,-38,-297
99,-64,-91,-46
-47,28,30,-13
-70,95,-17,-311
30,22,36,94
-37,-97,9,184
-55,-12,70,179
43,75,-28,-191
53,-57,-36,59
-12,81,-66,-372
-79,-93,-32,11
-1,77,-46,-293
52,87,-36,-230
-45,60,94,117
80,60,-58,-214
-83,47,-66,-375
-30,17,19,-7
-67,52,31,-78
-13,70,22,-87
64,53,-50,-192
93,14,-8,41
-85,55,98,99
30,52,23,-5
-4,54,-53,-271
-45,86,-28,-301
-87,-54,-71,-192
-44,-18,62,178
-44,18,-52,-236
-90,-77,90,334
83,79,59,102
-17,-32,88,311
-91,4,-62,-285
-42,69,56,-12
-26,-25,-98,-270
-23,76,91,98
-31,-94,14,199
33,62,88,173
59,-43,96,433
31,-1,-10,3
-84,88,74,-38
86,-49,-49,37
68,38,-67,-209
80,-31,17,193
39,-57,94,435
-79,64,58,-33
43,65,-88,-351
96,79,-88,-326
77,-23,56,291
-94,-14,-39,-183
99,54,6,9
-75,57,18,-135
-94,-67,54,202
53,87,-17,-172
62,-81,-83,-25
-93,18,65,66
52,30,-62,-194
58,-76,-51,57
10,23,75,189
-38,17,-92,-348
-11,-81,19,208
38,59,-66,-278
-93,-60,28,111
59,100,-70,-351
76,74,81,171
66,-34,-56,-34
-71,25,74,101
47,-61,16,217
-19,64,-30,-237
-86,24,75,91
33,76,-43,-248
-76,82,80,0
-83,45,-3,-182
-12,58,-17,-179
51,29,87,254
-63,-5,27,28
38,-89,-82,-30
17,-45,-23,38
76,-58,-83,-57
29,-59,-85,-108
-90,21,-69,-339
79,98,61,66
72,13,89,313
73,18,91,310
68,-87,-90,-28
35,-91,-13,178
-78,-77,-54,-86
21,10,-24,-71
-72,56,56,-16
49,-34,-13,78
-96,83,96,26
29,-58,-44,13
87,-41,67,370
-68,83,25,-159
89,-93,-77,44
23,-53,18,183
4,-16,51,189
-48,6,-52,-216
48,-10,-89,-199
42,24,89,261
52,42,16,16
75,90,-53,-264
-75,-83,-75,-134
48,-17,-21,19
68,18,-94,-250
8,93,85,77
-30,27,66,114
-68,15,-28,-182
-1,-87,14,215
-23,58,-37,-250
6,34,-48,-206
30,64,-63,-287
57,70,-9,-110
36,-89,37,325
10,22,-12,-70
0,21,-7,-63
38,68,39,19
62,-83,-38,114
74,-61,22,262
3,43,-70,-293
-94,-1,-16,-140
-59,42,-65,-338
25,26,29,60
-63,-46,-82,-217
-85,-41,-67,-204
-63,-40,-50,-133
38,67,74,126
-23,24,-82,-317
31,-95,40,341
32,35,9,-11
55,66,72,139
63,52,4,-29
78,94,12,-74
-31,-16,63,190
40,9,-29,-65
28,100,-70,-382
65,-40,53,304
47,-6,-77,-172
29,-33,69,302
-80,-53,-67,-175
-35,17,8,-45
65,24,48,161
-72,90,-39,-369
74,-99,-2,266
91,-44,11,212
-92,-15,91,211
9,12,66,183
100,-97,-27,213
-20,90,22,-134
-56,72,97,91
72,-81,-60,54
68,-76,-78,-14
33,18,9,24
50,55,-82,-306
-73,-92,-61,-72
-53,93,-87,-500
11,-67,25,220
-65,-99,-50,-17
75,64,75,172
52,-50,77,383
14,-13,57,211
-9,14,95,248
-87,-25,-73,-256
-79,-35,-82,-255
4,79,43,-25
-7,-6,-99,-292
-27,-21,-19,-42
-66,-98,49,277
88,45,-31,-95
-42,8,82,188
-58,9,1,-73
45,92,-87,-400
-13,77,-83,-416
96,-51,79,435
-82,-48,64,206
61,-92,97,536
-40,-56,49,219
-18,-24,-90,-240
-30,83,-42,-322
-6,78,60,18
-10,83,-58,-350
55,97,61,44
-66,77,-64,-412
34,98,-72,-378
49,-34,57,288
72,-80,40,352
87,54,74,201
-37,49,-70,-345
59,-39,1,140
-45,-62,89,346
59,9,64,233
50,44,34,64
46,-28,72,318
-43,-72,-30,11
-18,-63,26,186
81,-85,37,362
44,-47,71,351
-41,62,-24,-237
99,-79,34,359
-49,78,27,-124
12,39,10,-36
0,13,-57,-197
-4,6,-16,-64
-63,28,-93,-398
30,58,-62,-272
84,-27,99,435
-4,13,40,90
74,-27,53,287
48,-89,35,331
5,-80,-3,156
-3,94,-39,-308
-32,-17,-42,-124
-35,24,70,127
-91,-36,-38,-133
18,33,45,87
-57,99,-32,-351
-82,-63,-27,-37
61,-64,11,222
93,-68,36,337
49,58,-67,-268
-99,-11,75,148
32,44,-60,-236
82,51,-58,-194
-16,12,-24,-112
-22,-42,-47,-79
-38,60,46,-20
-73,-31,-4,-23
77,85,-25,-168
-55,80,35,-110
34,-45,-30,34
-44,10,-5,-79
25,-71,74,389
98,61,44,108
46,32,75,207
-91,52,-31,-288
65,-54,-26,95
85,6,39,190
-59,-96,-11,100
-89,-79,19,126
-78,82,-94,-524
-3,64,56,37
-47,-31,-98,-279
59,-41,-49,-6
95,-41,-52,21
27,-56,-35,34
-28,-88,15,193
-89,-10,67,132
16,-45,-31,13
-43,-60,39,194
86,88,42,36
45,58,82,175
5,73,-40,-261
-17,2,-82,-267
67,-88,-66,45
-99,1,61,82
-89,-95,43,230
86,-1,-64,-104
-45,-76,-91,-166
73,67,50,89
-8,-72,44,268
-89,10,-91,-382
87,-23,-17,82
-28,16,-76,-288
-6,68,62,44
84,-16,10,146
88,8,-36,-36
-83,86,22,-189
36,28,4,-8
55,-24,-93,-176
15,14,3,-4
-8,-59,-100,-190
-89,38,56,3
-99,-54,-51,-144
77,92,45,28
-22,59,6,-122
97,-11,-20,59
-36,85,-32,-302
-21,68,-23,-226
5,-33,-38,-43
-88,61,-17,-261
57,75,46,45
-9,85,-32,-275
62,25,-79,-225
58,92,-63,-315
11,82,-54,-315
-55,60,100,125
-28,70,84,84
-98,27,-4,-164
48,87,68,78
31,-54,5,154
-45,-46,-67,-154
99,-13,-45,-10
-75,71,-58,-391
53,0,-72,-163
-50,-14,42,104
63,34,-69,-212
76,-27,-19,73
-55,66,6,-169
34,-48,-94,-152
58,36,7,7
46,-45,-96,-152
-77,-92,-22,41
58,-55,-29,81
-6,27,-38,-174
0,65,-48,-274
-72,51,-62,-360
49,-69,-10,157
70,-85,99,537
89,21,40,167
-74,-29,98,278
75,-55,-10,155
-81,30,87,120
17,77,4,-125
-11,-49,-14,45
64,99,25,-59
84,54,-84,-276
18,-19,26,134
58,97,-89,-403
60,-90,-45,105
31,37,-47,-184
-9,-27,-60,-135
26,-34,13,133
-87,49,19,-128
-62,-90,74,340
-22,68,-44,-290
48,80,-43,-241
92,-43,-41,55
-51,-20,-22,-77
18,-86,24,262
-15,90,9,-168
-28,59,-11,-179
62,51,-8,-64
-52,5,-10,-92
-48,-55,81,305
-84,-42,6,18
-33,-33,80,273
-84,70,-89,-491
-82,44,47,-29
-98,20,71,75
-12,16,-34,-146
-5,-5,12,41
-74,-53,-35,-73
97,-6,-84,-143
-13,-39,69,272
-46,-73,61,283
-24,-89,-2,148
89,-35,78,393
42,0,-42,-84
70,-64,49,345
-82,32,-76,-374
-14,-13,24,84
10,68,64,66
-87,4,-84,-347
81,76,8,-47
-52,75,76,26
33,86,47,2
15,-59,76,361
25,38,-69,-258
-89,81,81,-8
88,49,44,122
-33,-31,-56,-139
-62,-32,76,230
-1,-7,-3,4
86,-6,21,161
-76,24,-11,-157
24,-67,-13,119
-53,-83,5,128
-13,-57,53,260
36,-8,-25,-23
-87,-87,42,213
-14,-53,-59,-85
49,24,-5,-14
27,-45,73,336
82,-93,-38,154
-17,-82,-12,111
53,-84,-42,95
86,-29,-17,93
-7,-19,-2,25
-45,14,68,131
-9,-2,32,91
-27,51,-25,-204
-17,62,-49,-288
-56,-94,-33,33
11,92,-82,-419
-72,-10,55,113
-47,28,-91,-376
27,64,72,115
7,-4,-86,-243
-49,-24,81,242
48,62,-39,-193
-100,22,29,-57
-53,50,-100,-453
-67,-26,-32,-111
-49,-49,-12,13
-96,-30,-14,-78
96,-59,8,238
-77,-56,93,314
53,38,-57,-194
-99,8,-78,-349
18,38,-11,-91
3,74,-26,-223
60,-33,16,174
-56,50,-76,-384
-58,-18,21,41
-66,-90,-83,-135
-41,35,-7,-132
96,34,-8,4
-73,-34,-5,-20
-50,92,-6,-252
9,56,59,74
-100,-63,-5,11
64,-11,-25,11
-48,51,75,75
-71,39,-86,-407
-99,-43,-89,-280
