x,y
33326,233324
67024,267022
89427,289425
76856,276854
86067,286065
71146,271144
57612,257610
19638,219636
50177,250175
33107,233105
68433,268431
39903,239901
12929,212927
39412,239410
82668,282666
50609,250607
89085,289083
15333,215331
10162,210160
64343,264341
55262,255260
52934,252932
62205,262203
17459,217457
49310,249308
95289,295287
93342,293340
26758,226756
44620,244618
63581,263579
27456,227454
91533,291531
40176,240174
50570,250568
34248,234246
81499,281497
79589,279587
48081,248079
10553,210551
87854,287852
74971,274969
52995,252993
78218,278216
52740,252738
13823,213821
68255,268253
26213,226211
87564,287562
56209,256207
99353,299351
36050,236048
69433,269431
23092,223090
21100,221098
78152,278150
22056,222054
57050,257048
31296,231294
96374,296372
83434,283432
68677,268675
26686,226684
51611,251609
65384,265382
42022,242020
70947,270945
90819,290817
72594,272592
19622,219620
69503,269501
19611,219609
36660,236658
12615,212613
72519,272517
59414,259412
54274,254272
18813,218811
49674,249672
12043,212041
23838,223836
79638,279636
16493,216491
38335,238333
93781,293779
65035,265033
53666,253664
44981,244979
88364,288362
35238,235236
19331,219329
47260,247258
86926,286924
30989,230987
64168,264166
92643,292641
79478,279476
29201,229199
14320,214318
24268,224266
66874,266872
38861,238859
11105,211103
49836,249834
33918,233916
47703,247701
68203,268201
85337,285335
15104,215102
28062,228060
13884,213882
64052,264050
64159,264157
70436,270434
68103,268101
90542,290540
47813,247811
90776,290774
91858,291856
47799,247797
38842,238840
47210,247208
87268,287266
89376,289374
91070,291068
45031,245029
66349,266347
60245,260243
27351,227349
61629,261627
27702,227700
73581,273579
95617,295615
42904,242902
49416,249414
74172,274170
27444,227442
20406,220404
44968,244966
27683,227681
91497,291495
23830,223828
56001,255999
73429,273427
21232,221230
42917,242915
68153,268151
91989,291987
70894,270892
87920,287918
31618,231616
83450,283448
33741,233739
75239,275237
66449,266447
43777,243775
90382,290380
52845,252843
81340,281338
71048,271046
10221,210219
66838,266836
90893,290891
34936,234934
10712,210710
55726,255724
98148,298146
82147,282145
48951,248949
76415,276413
76210,276208
43040,243038
30190,230188
26675,226673
12413,212411
37364,237362
83813,283811
31889,231887
84229,284227
16968,216966
40137,240135
44499,244497
40447,240445
61703,261701
77141,277139
25828,225826
49143,249141
48751,248749
58299,258297
26807,226805
59091,259089
56825,256823
23212,223210
68159,268157
23194,223192
32947,232945
58228,258226
73894,273892
87740,287738
99305,299303
56447,256445
13781,213779
62586,262584
16432,216430
60977,260975
76891,276889
30787,230785
91832,291830
23863,223861
92093,292091
83124,283122
41170,241168
74888,274886
86183,286181
51391,251389
41780,241778
39954,239952
39130,239128
67936,267934
27758,227756
87940,287938
11614,211612
48424,248422
55977,255975
94362,294360
26878,226876
59901,259899
71588,271586
54539,254537
54367,254365
57758,257756
46994,246992
65333,265331
16475,216473
37412,237410
77025,277023
15353,215351
71915,271913
94779,294777
23783,223781
97166,297164
60990,260988
17002,217000
41855,241853
19743,219741
61649,261647
21552,221550
11990,211988
41846,241844
35509,235507
13705,213703
35113,235111
92901,292899
65793,265791
30553,230551
79900,279898
16013,216011
82693,282691
47433,247431
40795,240793
65595,265593
47163,247161
11135,211133
51067,251065
51131,251129
21727,221725
71984,271982
78404,278402
85599,285597
12296,212294
39751,239749
22271,222269
64855,264853
91871,291869
80005,280003
88621,288619
71857,271855
52153,252151
46044,246042
86597,286595
39170,239168
28051,228049
75697,275695
48781,248779
29404,229402
50238,250236
91633,291631
43862,243860
51901,251899
50981,250979
94141,294139
38009,238007
72395,272393
87558,287556
56790,256788
62854,262852
12628,212626
20923,220921
41344,241342
71816,271814
67096,267094
25994,225992
55214,255212
68230,268228
35877,235875
66723,266721
13929,213927
21307,221305
21437,221435
85357,285355
60790,260788
97582,297580
11492,211490
43280,243278
55644,255642
58701,258699
85643,285641
81401,281399
72413,272411
85057,285055
72608,272606
44417,244415
88322,288320
75361,275359
45245,245243
42659,242657
81033,281031
94026,294024
48750,248748
52351,252349
22816,222814
74766,274764
81091,281089
98903,298901
11776,211774
39101,239099
77259,277257
10819,210817
59945,259943
41991,241989
15930,215928
11658,211656
46909,246907
76512,276510
10995,210993
40095,240093
60004,260002
92773,292771
14686,214684
53431,253429
43489,243487
81254,281252
59718,259716
49209,249207
24158,224156
81203,281201
53692,253690
21628,221626
32360,232358
24997,224995
34279,234277
87289,287287
58044,258042
56314,256312
27776,227774
64408,264406
28640,228638
64788,264786
43497,243495
37183,237181
37917,237915
61076,261074
45261,245259
64825,264823
37569,237567
81836,281834
89179,289177
60328,260326
90693,290691
63105,263103
56683,256681
55655,255653
39006,239004
34298,234296
94259,294257
27960,227958
93751,293749
62074,262072
56208,256206
30635,230633
34927,234925
35629,235627
26383,226381
30686,230684
51433,251431
67649,267647
58895,258893
48819,248817
27773,227771
39636,239634
19306,219304
72433,272431
68330,268328
52811,252809
36937,236935
53897,253895
81002,281000
91303,291301
44586,244584
74725,274723
37588,237586
34709,234707
22044,222042
34885,234883
10154,210152
71210,271208
99983,299981
30630,230628
97159,297157
71295,271293
84309,284307
40629,240627
94426,294424
37169,237167
87446,287444
60516,260514
34823,234821
51477,251475
34056,234054
61263,261261
95245,295243
38969,238967
74184,274182
43656,243654
84700,284698
82776,282774
73599,273597
88235,288233
12135,212133
83813,283811
76828,276826
83748,283746
62254,262252
18970,218968
14118,214116
68378,268376
67807,267805
50579,250577
75239,275237
16799,216797
38035,238033
68145,268143
62075,262073
12385,212383
74608,274606
82949,282947
26257,226255
45754,245752
42085,242083
31156,231154
46278,246276
35340,235338
84485,284483
81171,281169
82787,282785
59588,259586
50617,250615
27415,227413
14569,214567
69678,269676
96276,296274
17073,217071
79375,279373
29325,229323
69531,269529
93824,293822
44518,244516
77649,277647
66001,265999
20209,220207
82586,282584
97200,297198
67783,267781
12352,212350
48359,248357
79986,279984
20798,220796
58668,258666
31681,231679
60726,260724
59257,259255
15101,215099
50665,250663
96597,296595
14782,214780
27474,227472
61834,261832
58570,258568
34804,234802
30687,230685
52876,252874
45348,245346
84372,284370
43717,243715
17737,217735
30529,230527
77972,277970
35275,235273
78292,278290
31274,231272
94279,294277
97354,297352
14012,214010
77886,277884
83793,283791
31496,231494
44133,244131
83406,283404
62894,262892
47730,247728
73185,273183
47149,247147
69949,269947
60724,260722
66423,266421
91912,291910
15383,215381
35975,235973
14645,214643
37935,237933
26793,226791
64895,264893
70698,270696
35817,235815
49147,249145
31246,231244
75035,275033
52604,252602
45617,245615
18415,218413
74818,274816
91072,291070
75873,275871
60703,260701
58382,258380
51123,251121
52575,252573
17193,217191
34986,234984
55966,255964
88166,288164
43184,243182
81538,281536
26723,226721
74442,274440
30160,230158
59181,259179
86300,286298
23697,223695
62550,262548
53479,253477
33256,233254
14737,214735
65037,265035
39508,239506
37616,237614
59781,259779
84698,284696
10224,210222
75694,275692
66665,266663
29147,229145
44462,244460
84755,284753
81583,281581
30631,230629
25401,225399
90160,290158
68395,268393
76684,276682
45259,245257
60297,260295
94669,294667
70411,270409
97320,297318
70288,270286
28580,228578
28382,228380
78733,278731
74292,274290
34307,234305
89423,289421
10414,210412
70545,270543
60065,260063
78125,278123
39367,239365
79139,279137
62731,262729
81686,281684
58335,258333
27126,227124
63040,263038
12333,212331
91271,291269
72031,272029
91753,291751
37724,237722
92808,292806
83626,283624
76031,276029
74530,274528
79378,279376
15395,215393
91779,291777
62485,262483
75403,275401
61280,261278
68833,268831
19730,219728
15225,215223
27270,227268
71981,271979
90034,290032
43943,243941
90574,290572
67265,267263
74744,274742
19662,219660
59039,259037
17921,217919
83234,283232
53218,253216
90262,290260
13923,213921
86862,286860
74661,274659
32781,232779
72903,272901
11825,211823
49249,249247
18613,218611
14710,214708
72733,272731
95627,295625
34055,234053
31661,231659
43277,243275
74196,274194
13873,213871
18465,218463
73731,273729
80825,280823
82631,282629
26306,226304
98147,298145
20607,220605
40278,240276
38528,238526
29643,229641
89711,289709
61860,261858
70456,270454
70088,270086
73603,273601
53008,253006
87278,287276
50318,250316
95910,295908
83229,283227
96159,296157
32600,232598
96459,296457
98576,298574
15026,215024
31432,231430
29507,229505
63515,263513
49500,249498
54108,254106
48462,248460
26831,226829
84482,284480
25751,225749
28619,228617
31496,231494
35857,235855
60050,260048
24269,224267
94449,294447
66057,266055
89132,289130
21459,221457
65767,265765
12537,212535
29582,229580
59148,259146
22402,222400
46455,246453
88450,288448
55912,255910
16755,216753
65021,265019
78104,278102
33674,233672
20830,220828
58397,258395
68216,268214
11650,211648
21441,221439
97643,297641
89194,289192
34981,234979
99973,299971
92495,292493
86882,286880
32547,232545
28519,228517
46062,246060
37027,237025
78312,278310
65505,265503
91709,291707
32223,232221
25314,225312
87525,287523
61701,261699
98138,298136
73036,273034
57576,257574
22312,222310
18255,218253
41511,241509
26369,226367
39511,239509
54553,254551
29853,229851
61270,261268
88565,288563
10432,210430
72007,272005
50187,250185
26891,226889
87635,287633
76533,276531
54377,254375
90924,290922
75495,275493
99250,299248
72575,272573
18941,218939
68291,268289
77622,277620
62951,262949
71190,271188
70192,270190
36560,236558
19038,219036
51021,251019
19094,219092
27901,227899
88247,288245
24625,224623
82947,282945
13454,213452
71843,271841
39397,239395
68345,268343
18158,218156
11627,211625
11704,211702
27566,227564
28695,228693
40494,240492
95024,295022
12605,212603
20128,220126
82140,282138
40576,240574
95351,295349
20268,220266
21080,221078
39524,239522
54391,254389
10335,210333
47195,247193
41559,241557
24052,224050
83819,283817
63471,263469
82703,282701
46023,246021
15959,215957
26659,226657
73773,273771
56168,256166
37584,237582
29952,229950
68029,268027
81097,281095
41238,241236
99678,299676
56220,256218
37145,237143
24598,224596
93777,293775
33883,233881
84637,284635
44928,244926
51864,251862
56592,256590
61528,261526
20378,220376
76581,276579
47548,247546
10484,210482
60810,260808
97371,297369
45746,245744
15524,215522
14515,214513
70445,270443
82546,282544
33155,233153
59108,259106
59125,259123
26369,226367
89764,289762
62317,262315
86191,286189
62681,262679
13743,213741
44856,244854
79467,279465
95627,295625
95612,295610
85621,285619
50128,250126
42993,242991
23252,223250
19485,219483
69464,269462
59388,259386
87322,287320
55708,255706
31917,231915
38871,238869
86547,286545
22270,222268
17950,217948
96564,296562
29475,229473
51723,251721
68800,268798
27498,227496
92317,292315
92093,292091
96013,296011
15080,215078
56000,255998
60307,260305
21507,221505
77110,277108
96792,296790
96218,296216
52163,252161
69853,269851
86299,286297
99030,299028
30449,230447
91230,291228
89512,289510
35167,235165
75676,275674
49901,249899
35863,235861
45340,245338
37942,237940
12853,212851
71391,271389
37187,237185
40140,240138
75298,275296
73476,273474
23456,223454
19317,219315
36353,236351
97853,297851
92997,292995
81787,281785
14044,214042
90779,290777
32377,232375
17810,217808
96468,296466
33995,233993
96770,296768
46188,246186
29225,229223
60026,260024
87632,287630
30412,230410
77545,277543
68320,268318
12134,212132
41117,241115
45026,245024
74985,274983
63374,263372
99515,299513
20141,220139
37386,237384
50868,250866
60761,260759
40265,240263
50879,250877
93916,293914
95205,295203
27687,227685
86513,286511
73028,273026
95494,295492
78293,278291
37546,237544
22633,222631
51571,251569
34780,234778
79482,279480
27579,227577
71015,271013
14090,214088
38593,238591
88683,288681
90482,290480
81463,281461
99773,299771
13281,213279
82703,282701
69339,269337
28002,228000
77302,277300
61546,261544
20152,220150
58039,258037
82957,282955
99626,299624
13124,213122
23395,223393
68171,268169
29262,229260
60044,260042
57276,257274
55695,255693
39474,239472
52719,252717
94789,294787
34961,234959
71463,271461
58588,258586
15950,215948
84797,284795
51799,251797
24943,224941
38549,238547
33340,233338
23054,223052
70160,270158
22979,222977
82679,282677
16003,216001
93741,293739
85183,285181
78293,278291
54799,254797
96170,296168
28630,228628
54816,254814
72569,272567
14317,214315
23034,223032
80912,280910
94440,294438
72364,272362
85353,285351
39813,239811
90750,290748
20955,220953
17152,217150
15188,215186
73987,273985
96764,296762
19535,219533
54693,254691
97491,297489
55308,255306
23118,223116
37463,237461
86975,286973
20594,220592
24835,224833
84496,284494
62133,262131
34308,234306
48147,248145
14738,214736
62958,262956
74549,274547
56150,256148
70910,270908
60928,260926
26949,226947
51606,251604
42464,242462
69987,269985
36275,236273
12953,212951
26820,226818
48400,248398
48716,248714
46637,246635
89561,289559
61537,261535
23382,223380
15657,215655
63480,263478
65125,265123
60978,260976
79763,279761
88895,288893
10562,210560
70924,270922
22076,222074
22988,222986
81510,281508
76228,276226
52773,252771
49573,249571
11765,211763
51176,251174
92163,292161
81899,281897
24389,224387
25384,225382
48722,248720
89020,289018
49835,249833
20110,220108
90453,290451
16348,216346
91246,291244
80384,280382
46346,246344
58731,258729
78941,278939
92663,292661
17892,217890
34490,234488
87716,287714
23235,223233
85715,285713
49849,249847
33766,233764
75432,275430
99008,299006
48443,248441
48674,248672
16083,216081
40345,240343
88578,288576
84702,284700
24458,224456
37651,237649
18625,218623
89341,289339
48100,248098
15553,215551
69064,269062
31383,231381
58659,258657
22041,222039
83387,283385
58168,258166
85606,285604
11013,211011
83064,283062
29550,229548
89679,289677
59806,259804
14116,214114
79214,279212
25054,225052
19402,219400
37798,237796
88668,288666
51348,251346
73672,273670
80536,280534
71698,271696
58866,258864
83020,283018
95614,295612
10460,210458
21812,221810
48144,248142
47960,247958
68154,268152
57109,257107
29865,229863
68571,268569
97854,297852
43328,243326
45546,245544
19208,219206
17916,217914
44141,244139
61790,261788
52961,252959
91055,291053
15198,215196
67201,267199
65465,265463
37498,237496
77265,277263
96092,296090
27943,227941
90959,290957
84318,284316
72924,272922
18500,218498
53216,253214
84563,284561
99181,299179
36723,236721
61719,261717
71517,271515
98501,298499
47274,247272
97290,297288
29592,229590
26210,226208
10825,210823
33435,233433
81714,281712
81567,281565
48856,248854
21968,221966
96711,296709
56708,256706
79448,279446
72073,272071
66075,266073
54859,254857
91860,291858
51786,251784
38254,238252
29612,229610
80709,280707
87642,287640
76924,276922
86925,286923
38484,238482
10240,210238
63484,263482
80333,280331
16580,216578
91409,291407
45940,245938
35072,235070
40565,240563
67745,267743
78675,278673
65828,265826
43702,243700
86974,286972
20493,220491
44840,244838
92419,292417
32657,232655
54031,254029
81919,281917
56490,256488
88082,288080
35593,235591
38963,238961
90061,290059
19589,219587
61347,261345
46883,246881
83598,283596
66575,266573
57746,257744
18758,218756
12161,212159
54472,254470
22108,222106
76839,276837
27236,227234
47867,247865
69463,269461
56070,256068
46446,246444
58822,258820
86315,286313
37931,237929
52287,252285
57683,257681
48355,248353
41914,241912
79348,279346
35396,235394
54998,254996
87133,287131
20745,220743
19332,219330
51078,251076
59395,259393
58726,258724
19634,219632
58628,258626
67434,267432
51186,251184
40287,240285
77132,277130
93558,293556
95150,295148
44915,244913
76052,276050
94292,294290
24112,224110
24085,224083
34197,234195
42002,242000
69853,269851
91855,291853
99945,299943
60569,260567
58061,258059
25009,225007
27271,227269
55217,255215
22337,222335
37771,237769
61506,261504
95282,295280
29231,229229
46738,246736
25178,225176
46296,246294
68179,268177
42221,242219
13551,213549
62908,262906
50110,250108
84921,284919
62371,262369
34002,234000
50129,250127
81634,281632
94309,294307
67462,267460
44579,244577
18916,218914
45499,245497
11757,211755
65677,265675
46385,246383
73424,273422
59327,259325
50717,250715
10976,210974
50099,250097
62138,262136
60345,260343
61239,261237
64680,264678
73177,273175
50360,250358
44605,244603
23741,223739
39903,239901
92499,292497
10991,210989
24223,224221
18705,218703
10528,210526
84239,284237
68182,268180
49884,249882
28266,228264
30610,230608
71518,271516
79989,279987
13423,213421
29688,229686
63337,263335
43957,243955
15500,215498
22101,222099
81961,281959
21754,221752
84888,284886
40956,240954
19709,219707
14249,214247
77092,277090
50075,250073
57372,257370
99398,299396
88778,288776
11151,211149
24449,224447
66042,266040
30908,230906
93732,293730
84792,284790
75373,275371
83418,283416
51889,251887
12799,212797
66123,266121
77433,277431
53064,253062
84046,284044
80550,280548
94297,294295
53765,253763
14036,214034
97858,297856
14956,214954
52676,252674
62555,262553
45789,245787
71705,271703
18512,218510
76657,276655
71554,271552
78180,278178
64312,264310
51757,251755
12664,212662
90650,290648
81717,281715
85070,285068
61818,261816
83244,283242
70824,270822
88126,288124
67077,267075
83139,283137
12734,212732
44736,244734
26840,226838
93121,293119
38133,238131
76614,276612
47237,247235
63304,263302
65552,265550
13058,213056
65191,265189
34075,234073
92864,292862
68126,268124
37192,237190
24226,224224
12561,212559
19545,219543
67586,267584
89360,289358
78147,278145
82650,282648
99482,299480
14422,214420
54812,254810
25920,225918
20264,220262
36200,236198
94221,294219
36575,236573
44370,244368
59391,259389
20095,220093
98615,298613
46328,246326
68353,268351
33048,233046
24181,224179
31599,231597
48902,248900
49796,249794
46525,246523
48800,248798
80619,280617
31896,231894
44928,244926
57564,257562
50080,250078
78492,278490
51272,251270
71378,271376
90634,290632
17022,217020
17371,217369
68775,268773
84924,284922
61894,261892
86558,286556
50054,250052
76646,276644
59538,259536
47309,247307
37810,237808
80840,280838
31127,231125
40145,240143
72878,272876
14777,214775
83586,283584
47615,247613
35483,235481
24159,224157
21032,221030
54871,254869
60973,260971
59724,259722
88596,288594
66956,266954
26110,226108
74557,274555
88206,288204
45637,245635
72945,272943
84941,284939
45663,245661
31247,231245
89886,289884
22993,222991
70464,270462
17555,217553
59532,259530
63894,263892
32537,232535
69686,269684
24543,224541
97075,297073
76376,276374
83103,283101
69633,269631
90440,290438
43510,243508
30330,230328
33756,233754
75610,275608
38587,238585
67028,267026
86950,286948
77447,277445
71517,271515
20020,220018
23394,223392
21312,221310
16708,216706
65352,265350
71800,271798
70797,270795
60651,260649
47796,247794
36203,236201
75780,275778
55327,255325
33280,233278
77666,277664
13757,213755
18154,218152
86947,286945
52496,252494
10570,210568
99148,299146
38377,238375
92205,292203
84255,284253
58043,258041
55233,255231
59446,259444
93580,293578
58030,258028
86817,286815
94148,294146
51389,251387
24657,224655
41808,241806
70009,270007
72110,272108
28843,228841
60108,260106
84021,284019
20739,220737
66256,266254
14327,214325
66416,266414
78611,278609
44815,244813
91537,291535
85287,285285
45058,245056
21327,221325
22386,222384
18106,218104
48997,248995
53188,253186
49783,249781
24746,224744
55988,255986
34187,234185
74598,274596
80015,280013
39659,239657
60407,260405
70825,270823
45580,245578
20167,220165
88423,288421
45325,245323
19178,219176
31386,231384
31360,231358
99490,299488
68412,268410
90206,290204
23482,223480
60169,260167
22661,222659
63268,263266
71552,271550
17791,217789
88697,288695
99327,299325
33615,233613
88656,288654
82152,282150
28249,228247
99500,299498
12613,212611
38684,238682
14092,214090
67844,267842
71541,271539
45011,245009
72510,272508
19233,219231
64995,264993
20127,220125
87789,287787
13393,213391
39148,239146
69081,269079
51518,251516
56871,256869
79785,279783
79335,279333
33303,233301
37855,237853
15534,215532
13402,213400
26090,226088
21914,221912
15976,215974
87072,287070
14210,214208
65459,265457
88488,288486
48014,248012
76030,276028
79979,279977
22525,222523
58179,258177
76179,276177
68101,268099
20472,220470
25341,225339
40806,240804
91368,291366
14208,214206
84206,284204
15466,215464
57823,257821
97363,297361
57772,257770
30886,230884
33783,233781
68731,268729
49019,249017
59641,259639
29064,229062
31606,231604
85281,285279
28100,228098
62524,262522
48684,248682
52279,252277
89414,289412
90121,290119
84450,284448
71539,271537
44513,244511
18116,218114
59038,259036
39408,239406
87132,287130
66881,266879
22533,222531
37554,237552
72681,272679
83437,283435
47393,247391
51520,251518
18591,218589
48369,248367
87661,287659
34690,234688
24394,224392
15898,215896
19796,219794
41279,241277
21318,221316
34304,234302
33889,233887
97459,297457
92634,292632
51749,251747
50709,250707
38224,238222
92170,292168
32490,232488
70927,270925
65401,265399
74809,274807
46336,246334
93553,293551
22849,222847
17059,217057
57709,257707
21738,221736
22117,222115
42932,242930
32100,232098
82922,282920
39477,239475
54929,254927
27161,227159
54676,254674
27269,227267
65114,265112
87101,287099
75231,275229
13386,213384
97121,297119
66335,266333
58398,258396
65760,265758
84088,284086
22191,222189
78813,278811
14287,214285
18761,218759
73026,273024
44642,244640
55670,255668
63972,263970
38734,238732
75756,275754
55574,255572
74211,274209
63002,263000
64506,264504
68457,268455
93089,293087
51079,251077
93987,293985
77627,277625
99115,299113
71519,271517
71594,271592
41748,241746
10750,210748
82502,282500
37109,237107
94965,294963
18235,218233
47551,247549
20215,220213
34075,234073
56397,256395
30780,230778
18154,218152
66266,266264
49909,249907
62089,262087
66325,266323
73214,273212
35583,235581
48538,248536
26004,226002
31217,231215
98232,298230
23579,223577
44105,244103
94162,294160
70922,270920
54794,254792
33493,233491
15439,215437
95857,295855
57510,257508
37170,237168
45076,245074
47903,247901
75900,275898
91691,291689
76100,276098
38883,238881
94017,294015
12557,212555
11847,211845
83354,283352
83199,283197
88967,288965
32299,232297
21950,221948
55202,255200
67929,267927
34184,234182
95599,295597
57881,257879
93113,293111
99220,299218
40207,240205
70718,270716
23612,223610
28892,228890
78276,278274
83300,283298
96862,296860
87053,287051
36648,236646
72773,272771
99900,299898
66931,266929
22285,222283
93079,293077
54099,254097
35135,235133
11567,211565
51535,251533
66462,266460
68160,268158
84719,284717
34906,234904
93588,293586
74956,274954
87727,287725
11177,211175
13367,213365
77267,277265
19866,219864
22192,222190
46860,246858
70973,270971
43239,243237
29524,229522
90767,290765
65617,265615
36851,236849
92801,292799
44870,244868
99935,299933
86439,286437
83186,283184
12210,212208
43054,243052
84396,284394
80466,280464
25469,225467
27177,227175
69903,269901
53049,253047
92308,292306
65912,265910
25687,225685
36075,236073
48655,248653
23039,223037
60424,260422
12426,212424
91749,291747
92966,292964
40040,240038
64773,264771
77247,277245
92058,292056
33339,233337
22380,222378
50784,250782
16024,216022
50336,250334
93173,293171
75876,275874
45923,245921
72875,272873
26879,226877
81635,281633
54669,254667
73459,273457
63120,263118
38773,238771
64467,264465
42850,242848
76379,276377
78225,278223
47053,247051
37172,237170
79516,279514
30447,230445
48306,248304
31988,231986
76856,276854
30297,230295
12215,212213
56679,256677
78831,278829
11528,211526
77076,277074
38895,238893
74867,274865
87683,287681
90246,290244
91091,291089
17297,217295
60792,260790
57391,257389
59405,259403
57849,257847
25369,225367
59240,259238
28971,228969
23748,223746
25261,225259
33725,233723
32239,232237
67218,267216
53736,253734
42882,242880
27461,227459
43136,243134
61809,261807
72794,272792
97121,297119
59625,259623
72156,272154
34901,234899
82713,282711
54251,254249
23033,223031
62289,262287
85074,285072
65631,265629
15330,215328
39357,239355
87257,287255
26234,226232
82598,282596
58429,258427
29495,229493
86799,286797
63666,263664
93807,293805
76282,276280
55559,255557
42901,242899
10074,210072
54801,254799
74329,274327
64276,264274
68944,268942
32647,232645
68532,268530
39065,239063
59255,259253
47031,247029
70755,270753
25486,225484
49511,249509
26638,226636
92656,292654
48953,248951
89316,289314
94645,294643
62077,262075
13774,213772
88157,288155
44500,244498
84899,284897
23860,223858
68091,268089
12174,212172
13396,213394
99470,299468
83799,283797
52011,252009
37662,237660
14430,214428
32738,232736
57093,257091
99487,299485
76209,276207
21381,221379
68978,268976
25898,225896
63595,263593
72719,272717
72829,272827
51868,251866
89434,289432
76824,276822
71737,271735
57449,257447
39951,239949
94351,294349
28562,228560
90218,290216
22685,222683
99180,299178
91127,291125
81084,281082
39799,239797
88843,288841
83336,283334
28028,228026
56030,256028
55649,255647
41073,241071
45417,245415
28682,228680
13310,213308
21748,221746
53235,253233
81241,281239
88219,288217
29189,229187
15996,215994
15713,215711
97063,297061
12553,212551
82304,282302
48061,248059
84513,284511
93230,293228
28430,228428
56070,256068
57154,257152
20557,220555
84348,284346
33608,233606
15768,215766
77103,277101
80006,280004
93411,293409
57757,257755
76279,276277
67299,267297
57447,257445
99986,299984
63048,263046
54802,254800
17877,217875
33626,233624
71427,271425
25266,225264
12537,212535
40627,240625
33292,233290
73816,273814
25630,225628
85878,285876
52248,252246
52233,252231
39317,239315
79456,279454
70317,270315
85732,285730
34188,234186
86055,286053
80444,280442
13168,213166
25667,225665
76363,276361
62537,262535
35792,235790
62188,262186
77271,277269
81588,281586
60585,260583
97188,297186
20039,220037
35790,235788
65753,265751
52613,252611
33275,233273
49946,249944
76914,276912
98097,298095
88126,288124
78529,278527
96452,296450
34886,234884
25311,225309
17405,217403
53686,253684
30107,230105
74570,274568
74879,274877
33564,233562
25275,225273
48888,248886
37788,237786
70459,270457
92069,292067
43440,243438
70567,270565
72889,272887
58748,258746
89152,289150
89573,289571
18285,218283
78570,278568
69610,269608
40182,240180
19228,219226
53233,253231
32134,232132
72370,272368
16162,216160
98020,298018
71372,271370
79188,279186
96971,296969
28538,228536
20671,220669
56108,256106
64481,264479
73836,273834
18707,218705
66147,266145
25603,225601
83840,283838
30978,230976
34097,234095
51720,251718
80333,280331
11454,211452
74999,274997
76778,276776
26132,226130
43373,243371
27710,227708
97708,297706
39617,239615
56741,256739
19218,219216
48373,248371
41778,241776
44748,244746
64315,264313
16307,216305
24144,224142
95847,295845
16485,216483
45513,245511
42786,242784
40867,240865
18811,218809
53943,253941
21261,221259
80862,280860
19353,219351
75539,275537
36781,236779
10481,210479
86211,286209
62289,262287
77071,277069
93304,293302
85137,285135
66712,266710
77893,277891
27380,227378
95249,295247
85284,285282
43330,243328
22882,222880
27081,227079
87020,287018
71955,271953
97902,297900
35812,235810
76311,276309
45851,245849
17698,217696
69383,269381
97422,297420
44763,244761
21412,221410
78082,278080
97679,297677
14150,214148
63728,263726
23640,223638
53334,253332
81576,281574
63356,263354
74091,274089
26459,226457
68990,268988
88456,288454
11668,211666
80993,280991
98868,298866
30154,230152
64631,264629
52765,252763
55608,255606
74552,274550
16148,216146
57633,257631
81308,281306
56813,256811
83382,283380
82135,282133
70293,270291
80211,280209
58363,258361
84526,284524
56552,256550
34243,234241
39313,239311
40513,240511
39080,239078
21426,221424
81188,281186
58661,258659
71228,271226
95666,295664
73208,273206
44128,244126
89706,289704
34325,234323
65766,265764
89373,289371
37819,237817
76199,276197
56096,256094
24122,224120
66625,266623
46531,246529
24394,224392
63660,263658
10594,210592
44021,244019
96952,296950
59907,259905
26399,226397
53493,253491
19172,219170
48124,248122
74512,274510
19082,219080
35288,235286
93288,293286
20603,220601
57693,257691
85933,285931
85172,285170
45743,245741
86745,286743
82901,282899
84356,284354
57330,257328
58198,258196
85405,285403
46910,246908
86067,286065
98288,298286
84844,284842
70820,270818
13358,213356
66562,266560
53557,253555
15418,215416
84397,284395
64296,264294
35106,235104
39756,239754
80624,280622
44468,244466
82380,282378
82323,282321
44446,244444
61913,261911
62006,262004
77306,277304
23624,223622
51807,251805
25289,225287
56578,256576
11971,211969
71813,271811
15534,215532
78032,278030
24537,224535
85461,285459
32993,232991
89532,289530
74195,274193
23682,223680
41575,241573
40778,240776
38913,238911
97230,297228
75136,275134
90456,290454
80961,280959
21151,221149
98124,298122
14929,214927
85964,285962
21889,221887
50726,250724
18494,218492
32921,232919
70833,270831
75997,275995
51577,251575
62734,262732
38349,238347
49075,249073
55537,255535
34499,234497
41554,241552
35221,235219
94307,294305
53160,253158
28893,228891
97027,297025
49709,249707
20042,220040
41155,241153
27033,227031
33783,233781
91831,291829
14293,214291
17129,217127
62374,262372
30115,230113
19752,219750
69204,269202
84268,284266
99488,299486
58570,258568
44292,244290
95868,295866
78248,278246
80372,280370
10768,210766
92023,292021
72161,272159
46501,246499
26538,226536
59266,259264
68209,268207
29101,229099
16544,216542
85556,285554
89264,289262
33315,233313
94482,294480
52039,252037
26687,226685
57921,257919
61642,261640
95332,295330
18888,218886
70689,270687
59764,259762
79923,279921
61573,261571
65076,265074
73612,273610
34221,234219
43532,243530
85177,285175
45661,245659
32467,232465
79179,279177
73186,273184
72926,272924
88552,288550
30084,230082
91972,291970
78936,278934
22303,222301
85249,285247
74275,274273
45204,245202
25459,225457
97105,297103
42248,242246
31248,231246
18834,218832
36336,236334
34399,234397
50538,250536
58775,258773
39683,239681
61695,261693
52119,252117
22215,222213
28689,228687
14751,214749
30066,230064
86045,286043
99121,299119
88033,288031
93149,293147
