x,y
83215,283213
27536,227534
23464,223462
68276,268274
88675,288673
32218,232216
46770,246768
29767,229765
65768,265766
22353,222351
30326,230324
46560,246558
89898,289896
45671,245669
85906,285904
80927,280925
61669,261667
10275,210273
37461,237459
47653,247651
54458,254456
26137,226135
96441,296439
31514,231512
42533,242531
59055,259053
66937,266935
10716,210714
18395,218393
96594,296592
55385,255383
78607,278605
22324,222322
28940,228938
31240,231238
76906,276904
55390,255388
17128,217126
42075,242073
81607,281605
61245,261243
75569,275567
67976,267974
54834,254832
11089,211087
41042,241040
60568,260566
91037,291035
16168,216166
38975,238973
32931,232929
20302,220300
22014,222012
99099,299097
96903,296901
77418,277416
73832,273830
19971,219969
15304,215302
31596,231594
37595,237593
55628,255626
55853,255851
50585,250583
71170,271168
19375,219373
29930,229928
89733,289731
34668,234666
87916,287914
37505,237503
78070,278068
42119,242117
18238,218236
33637,233635
27451,227449
24993,224991
88524,288522
81474,281472
34716,234714
41776,241774
84386,284384
75059,275057
42114,242112
61190,261188
56082,256080
84045,284043
48237,248235
77937,277935
38297,238295
37293,237291
34201,234199
25646,225644
77855,277853
74564,274562
15211,215209
16604,216602
83351,283349
62446,262444
14267,214265
17274,217272
62311,262309
96701,296699
83324,283322
13929,213927
20698,220696
43665,243663
83917,283915
23839,223837
67304,267302
29999,229997
26210,226208
85155,285153
83642,283640
72919,272917
85015,285013
58902,258900
91700,291698
67220,267218
85785,285783
17585,217583
15889,215887
62026,262024
22080,222078
58005,258003
69787,269785
71867,271865
56469,256467
81753,281751
11696,211694
50772,250770
51398,251396
37906,237904
77939,277937
88465,288463
63349,263347
18008,218006
58404,258402
12877,212875
93064,293062
90937,290935
96815,296813
43517,243515
52036,252034
64619,264617
50574,250572
53334,253332
68014,268012
50526,250524
10726,210724
44235,244233
31631,231629
97330,297328
23114,223112
61132,261130
91041,291039
42765,242763
95830,295828
16419,216417
91430,291428
93856,293854
62859,262857
30480,230478
33450,233448
23259,223257
82207,282205
98188,298186
94300,294298
30701,230699
66287,266285
99366,299364
67914,267912
16652,216650
76350,276348
12231,212229
26559,226557
11199,211197
41225,241223
45312,245310
19760,219758
54431,254429
82717,282715
89855,289853
71060,271058
37358,237356
89481,289479
16526,216524
77645,277643
43925,243923
57879,257877
40004,240002
44590,244588
99035,299033
23205,223203
88122,288120
71011,271009
63841,263839
72636,272634
36234,236232
70080,270078
91661,291659
10826,210824
43434,243432
14633,214631
68601,268599
81960,281958
32992,232990
45379,245377
15662,215660
65839,265837
44497,244495
84301,284299
79405,279403
35314,235312
38404,238402
44297,244295
41320,241318
72218,272216
21713,221711
88681,288679
92267,292265
22925,222923
14429,214427
35830,235828
57340,257338
65589,265587
66353,266351
69928,269926
96090,296088
11482,211480
10556,210554
89801,289799
17126,217124
37327,237325
91503,291501
14209,214207
57313,257311
55837,255835
95713,295711
79342,279340
12292,212290
91948,291946
80450,280448
64701,264699
25286,225284
10964,210962
49779,249777
64676,264674
21338,221336
63926,263924
11477,211475
26501,226499
89227,289225
29061,229059
83820,283818
99156,299154
73442,273440
18578,218576
41500,241498
17340,217338
25005,225003
46374,246372
38372,238370
24629,224627
66981,266979
14589,214587
62718,262716
42529,242527
37282,237280
29445,229443
60530,260528
90278,290276
71364,271362
76676,276674
58620,258618
17707,217705
46082,246080
93126,293124
37050,237048
43476,243474
69899,269897
60198,260196
45618,245616
88773,288771
22628,222626
43487,243485
13439,213437
97475,297473
63242,263240
86048,286046
45560,245558
81393,281391
48049,248047
10275,210273
14040,214038
13340,213338
22706,222704
68060,268058
25403,225401
98363,298361
99744,299742
86771,286769
70724,270722
88176,288174
24274,224272
78807,278805
59308,259306
38338,238336
88854,288852
75157,275155
42827,242825
54658,254656
75948,275946
44372,244370
32245,232243
55561,255559
68009,268007
46528,246526
87446,287444
25381,225379
31464,231462
17547,217545
26027,226025
13290,213288
44430,244428
77597,277595
52728,252726
44066,244064
89558,289556
35380,235378
68968,268966
73299,273297
72198,272196
42544,242542
93564,293562
25714,225712
82601,282599
99662,299660
53371,253369
43214,243212
37538,237536
46004,246002
32649,232647
67604,267602
94016,294014
82796,282794
94992,294990
93020,293018
17917,217915
52320,252318
35213,235211
17174,217172
18248,218246
46950,246948
58604,258602
67104,267102
41732,241730
24361,224359
44952,244950
25352,225350
10075,210073
59045,259043
16439,216437
43104,243102
68404,268402
38940,238938
12913,212911
82031,282029
72838,272836
40937,240935
94300,294298
67921,267919
84882,284880
62270,262268
41155,241153
10499,210497
60037,260035
50126,250124
92842,292840
37166,237164
38042,238040
78183,278181
80060,280058
99182,299180
19906,219904
16049,216047
56660,256658
71216,271214
80167,280165
53043,253041
27888,227886
55697,255695
92555,292553
38576,238574
65020,265018
20914,220912
27473,227471
64139,264137
89352,289350
55917,255915
87733,287731
69101,269099
66409,266407
15621,215619
40490,240488
76824,276822
96969,296967
98205,298203
52708,252706
17163,217161
79286,279284
64904,264902
51874,251872
17822,217820
19735,219733
36995,236993
55371,255369
69016,269014
97403,297401
14859,214857
28912,228910
82095,282093
27972,227970
55008,255006
12609,212607
13576,213574
49235,249233
11454,211452
57337,257335
79384,279382
33873,233871
45768,245766
91520,291518
39589,239587
54019,254017
12045,212043
10973,210971
51477,251475
32543,232541
87155,287153
85908,285906
97736,297734
58697,258695
35303,235301
17504,217502
26679,226677
31201,231199
41044,241042
59213,259211
63211,263209
67985,267983
89464,289462
40236,240234
87945,287943
80388,280386
70354,270352
98973,298971
27473,227471
76825,276823
15671,215669
53661,253659
39491,239489
83686,283684
28214,228212
63938,263936
10192,210190
63251,263249
99935,299933
43954,243952
85223,285221
34967,234965
80235,280233
53406,253404
66952,266950
29454,229452
12678,212676
81577,281575
27242,227240
45186,245184
29849,229847
60727,260725
12484,212482
58132,258130
83220,283218
75055,275053
25797,225795
15571,215569
35590,235588
53630,253628
63012,263010
20141,220139
40684,240682
42152,242150
31190,231188
80920,280918
89683,289681
36883,236881
56741,256739
93488,293486
42954,242952
43291,243289
97706,297704
26100,226098
24012,224010
86954,286952
41935,241933
73565,273563
71456,271454
21709,221707
61095,261093
17951,217949
82727,282725
75543,275541
95296,295294
81828,281826
57020,257018
30713,230711
25396,225394
59643,259641
96029,296027
73418,273416
38788,238786
81518,281516
35750,235748
70999,270997
84649,284647
52457,252455
57735,257733
61391,261389
67226,267224
34871,234869
18795,218793
53723,253721
44472,244470
31956,231954
77703,277701
82612,282610
30067,230065
85424,285422
13969,213967
84359,284357
61548,261546
67721,267719
70829,270827
28695,228693
48181,248179
78198,278196
36378,236376
94502,294500
92248,292246
92378,292376
84313,284311
94429,294427
51963,251961
10323,210321
39149,239147
76828,276826
63288,263286
14743,214741
56031,256029
32336,232334
12990,212988
81318,281316
24566,224564
18818,218816
14562,214560
16166,216164
23949,223947
79909,279907
48123,248121
52048,252046
59066,259064
60355,260353
83551,283549
46084,246082
67052,267050
58588,258586
30422,230420
29414,229412
20786,220784
80715,280713
59302,259300
79988,279986
44368,244366
32655,232653
31937,231935
29409,229407
92704,292702
91589,291587
58325,258323
73560,273558
35346,235344
98282,298280
12112,212110
64825,264823
38665,238663
47094,247092
56091,256089
32588,232586
53357,253355
87549,287547
26496,226494
26814,226812
91656,291654
65197,265195
56826,256824
86791,286789
48511,248509
51734,251732
64795,264793
66156,266154
95895,295893
16477,216475
19884,219882
15454,215452
82090,282088
94993,294991
74710,274708
39389,239387
49377,249375
95169,295167
75082,275080
24348,224346
37661,237659
81029,281027
90334,290332
20912,220910
33310,233308
39779,239777
76037,276035
62874,262872
66310,266308
34952,234950
72886,272884
72457,272455
28972,228970
49547,249545
17982,217980
92680,292678
97788,297786
26752,226750
99479,299477
54444,254442
68946,268944
67158,267156
10270,210268
31757,231755
37309,237307
56720,256718
42690,242688
37707,237705
41682,241680
51822,251820
59307,259305
50754,250752
78724,278722
53959,253957
17120,217118
20358,220356
74535,274533
77414,277412
56741,256739
48470,248468
79034,279032
84524,284522
82101,282099
28894,228892
62265,262263
44955,244953
10678,210676
36039,236037
32136,232134
77659,277657
74356,274354
21261,221259
21936,221934
41667,241665
53469,253467
97292,297290
23232,223230
86247,286245
80295,280293
92687,292685
11127,211125
62660,262658
95159,295157
16886,216884
70947,270945
39355,239353
45593,245591
19259,219257
16027,216025
32841,232839
41284,241282
23432,223430
48922,248920
99371,299369
98187,298185
92819,292817
46789,246787
28061,228059
93480,293478
53554,253552
99213,299211
61963,261961
51813,251811
85807,285805
52898,252896
97202,297200
89840,289838
24068,224066
74107,274105
84608,284606
86771,286769
74829,274827
94960,294958
87249,287247
10359,210357
18739,218737
52531,252529
74946,274944
23940,223938
95977,295975
95063,295061
15694,215692
95089,295087
44625,244623
81311,281309
46208,246206
76647,276645
45627,245625
97937,297935
24139,224137
48594,248592
32127,232125
99040,299038
27442,227440
65178,265176
36077,236075
80176,280174
54545,254543
99685,299683
74911,274909
14057,214055
96806,296804
40391,240389
33603,233601
32909,232907
62721,262719
49625,249623
83021,283019
62247,262245
63101,263099
79832,279830
27826,227824
74537,274535
53275,253273
33556,233554
80813,280811
64286,264284
91854,291852
16448,216446
18387,218385
54448,254446
88327,288325
18555,218553
84311,284309
90184,290182
23852,223850
79474,279472
75063,275061
98087,298085
46567,246565
36369,236367
11396,211394
99933,299931
17981,217979
79113,279111
83543,283541
83790,283788
66065,266063
61679,261677
94935,294933
31654,231652
26772,226770
73908,273906
74110,274108
10242,210240
56352,256350
54436,254434
98165,298163
70525,270523
70161,270159
56318,256316
11835,211833
18165,218163
95708,295706
19934,219932
34019,234017
70720,270718
53860,253858
36922,236920
95506,295504
83614,283612
82748,282746
72560,272558
27825,227823
24884,224882
26855,226853
60684,260682
48423,248421
84088,284086
46026,246024
81871,281869
52575,252573
28619,228617
73601,273599
25205,225203
45115,245113
11313,211311
28686,228684
84517,284515
68442,268440
34876,234874
99796,299794
29391,229389
32148,232146
84046,284044
54010,254008
89226,289224
16373,216371
79697,279695
99038,299036
18802,218800
43808,243806
63232,263230
21211,221209
29964,229962
70813,270811
88086,288084
24138,224136
12428,212426
71131,271129
63469,263467
17842,217840
82252,282250
48760,248758
30838,230836
26382,226380
14634,214632
28391,228389
83311,283309
63644,263642
97632,297630
56226,256224
74718,274716
87456,287454
62432,262430
92924,292922
41019,241017
98507,298505
72239,272237
15546,215544
90012,290010
73446,273444
47641,247639
11421,211419
46108,246106
64848,264846
51499,251497
68772,268770
73847,273845
94238,294236
67445,267443
47220,247218
36350,236348
91054,291052
27931,227929
65797,265795
91272,291270
65066,265064
27313,227311
96705,296703
60708,260706
89224,289222
65049,265047
78097,278095
13184,213182
94347,294345
17191,217189
14924,214922
92840,292838
35888,235886
63211,263209
19066,219064
68458,268456
36353,236351
42760,242758
34843,234841
27395,227393
78009,278007
17033,217031
21957,221955
78403,278401
80443,280441
76672,276670
76061,276059
85787,285785
64805,264803
96133,296131
85116,285114
33215,233213
95656,295654
50656,250654
35444,235442
97817,297815
76987,276985
10084,210082
56204,256202
57065,257063
31721,231719
16116,216114
14297,214295
38620,238618
65097,265095
12980,212978
73333,273331
84482,284480
86485,286483
88876,288874
92436,292434
39253,239251
99004,299002
53238,253236
24191,224189
15637,215635
87713,287711
47596,247594
85228,285226
21941,221939
18363,218361
84372,284370
80438,280436
78873,278871
97622,297620
71013,271011
48516,248514
16835,216833
86168,286166
39456,239454
46930,246928
64039,264037
42771,242769
18083,218081
35803,235801
14852,214850
56476,256474
18511,218509
41240,241238
75521,275519
35296,235294
39557,239555
78723,278721
78137,278135
85530,285528
54388,254386
69045,269043
49002,249000
52049,252047
19255,219253
96372,296370
81793,281791
50629,250627
72625,272623
99658,299656
39633,239631
36771,236769
68452,268450
34958,234956
49453,249451
76031,276029
69932,269930
68677,268675
19271,219269
32103,232101
81400,281398
21690,221688
60298,260296
76758,276756
13394,213392
75189,275187
23960,223958
12568,212566
17108,217106
81249,281247
73360,273358
72663,272661
57906,257904
34467,234465
63635,263633
44750,244748
64594,264592
86952,286950
63405,263403
78043,278041
29995,229993
91668,291666
81999,281997
87927,287925
27191,227189
93436,293434
12668,212666
46970,246968
87698,287696
36982,236980
98811,298809
31686,231684
68001,267999
39178,239176
42808,242806
61512,261510
11475,211473
71098,271096
31135,231133
91600,291598
67235,267233
38438,238436
67954,267952
81831,281829
46865,246863
15678,215676
14878,214876
47049,247047
79051,279049
35661,235659
16987,216985
17599,217597
88139,288137
38561,238559
41107,241105
21650,221648
36746,236744
29781,229779
95692,295690
94558,294556
14745,214743
17723,217721
34323,234321
99437,299435
38558,238556
29010,229008
56315,256313
46176,246174
79609,279607
65695,265693
78905,278903
85635,285633
80660,280658
36510,236508
94887,294885
32870,232868
38958,238956
13797,213795
83284,283282
50795,250793
17444,217442
19670,219668
87939,287937
91019,291017
43652,243650
35221,235219
90263,290261
20370,220368
70471,270469
96858,296856
18943,218941
76667,276665
67624,267622
12458,212456
57325,257323
67510,267508
31515,231513
12672,212670
24790,224788
20437,220435
68508,268506
46777,246775
62219,262217
25827,225825
45143,245141
90913,290911
84028,284026
56199,256197
77371,277369
53552,253550
85717,285715
90337,290335
94266,294264
71919,271917
94903,294901
76905,276903
30408,230406
86162,286160
73131,273129
72795,272793
29002,229000
38247,238245
84597,284595
95359,295357
23103,223101
77957,277955
43573,243571
79628,279626
22168,222166
95194,295192
77534,277532
54176,254174
38141,238139
95823,295821
15545,215543
50003,250001
26263,226261
22840,222838
59585,259583
82938,282936
14646,214644
17147,217145
42214,242212
28840,228838
53742,253740
74117,274115
57769,257767
23945,223943
62084,262082
97839,297837
65240,265238
16414,216412
32313,232311
20126,220124
87329,287327
14271,214269
39978,239976
75428,275426
46474,246472
36295,236293
82660,282658
78427,278425
82794,282792
94776,294774
91259,291257
71190,271188
44072,244070
80275,280273
44657,244655
55952,255950
79753,279751
85557,285555
73490,273488
41406,241404
16532,216530
37737,237735
61358,261356
12134,212132
52241,252239
14189,214187
40923,240921
35359,235357
75685,275683
30678,230676
46285,246283
81426,281424
22980,222978
50519,250517
60152,260150
35895,235893
93009,293007
86572,286570
47718,247716
50239,250237
66488,266486
35044,235042
20467,220465
97287,297285
34885,234883
23384,223382
64133,264131
80879,280877
27995,227993
25662,225660
74927,274925
28653,228651
25311,225309
11398,211396
31420,231418
54232,254230
67842,267840
26769,226767
31276,231274
26891,226889
11643,211641
34421,234419
27265,227263
77654,277652
16341,216339
20455,220453
23494,223492
41057,241055
69503,269501
95650,295648
31656,231654
41934,241932
52409,252407
19928,219926
15194,215192
72637,272635
30013,230011
28620,228618
75811,275809
18290,218288
18567,218565
36226,236224
37411,237409
39793,239791
85875,285873
25637,225635
58571,258569
26342,226340
35947,235945
50915,250913
87264,287262
58160,258158
61756,261754
99786,299784
22516,222514
52886,252884
25098,225096
70131,270129
14411,214409
39721,239719
26344,226342
75173,275171
55504,255502
99214,299212
83250,283248
75566,275564
40941,240939
91969,291967
78512,278510
81741,281739
10138,210136
23182,223180
12197,212195
37184,237182
39548,239546
76573,276571
24359,224357
49144,249142
52971,252969
94743,294741
73433,273431
95674,295672
94263,294261
58684,258682
88672,288670
75656,275654
68018,268016
19315,219313
39991,239989
37497,237495
73107,273105
86735,286733
33821,233819
24512,224510
48700,248698
65936,265934
24816,224814
22970,222968
82377,282375
87789,287787
59738,259736
34869,234867
50315,250313
93469,293467
62829,262827
67579,267577
48541,248539
97741,297739
29875,229873
30277,230275
94537,294535
39421,239419
51831,251829
22224,222222
90867,290865
35097,235095
50773,250771
71709,271707
27244,227242
59848,259846
49906,249904
71965,271963
52849,252847
34565,234563
80907,280905
65612,265610
66028,266026
55469,255467
13708,213706
49638,249636
46537,246535
35471,235469
84075,284073
76033,276031
46492,246490
18053,218051
14181,214179
20609,220607
74322,274320
70141,270139
69886,269884
15753,215751
12139,212137
53187,253185
19623,219621
46873,246871
51798,251796
27680,227678
34087,234085
87153,287151
51457,251455
15052,215050
48378,248376
95459,295457
43660,243658
55091,255089
41600,241598
73283,273281
52610,252608
15220,215218
55862,255860
38296,238294
29419,229417
97023,297021
11907,211905
81332,281330
10048,210046
57840,257838
79493,279491
97600,297598
56176,256174
22583,222581
15366,215364
31582,231580
32986,232984
41386,241384
54713,254711
46783,246781
38200,238198
58372,258370
96759,296757
31037,231035
69431,269429
82748,282746
25691,225689
42758,242756
90615,290613
78626,278624
40314,240312
98344,298342
43554,243552
29010,229008
11441,211439
73414,273412
24321,224319
37984,237982
73112,273110
10273,210271
55826,255824
61171,261169
36694,236692
54564,254562
90554,290552
62924,262922
18810,218808
76754,276752
28183,228181
60796,260794
55883,255881
61851,261849
31482,231480
97137,297135
48162,248160
73893,273891
15420,215418
94289,294287
83383,283381
94167,294165
45777,245775
96876,296874
65448,265446
56060,256058
12744,212742
46721,246719
54409,254407
76894,276892
38297,238295
75441,275439
81704,281702
66380,266378
59410,259408
60267,260265
49763,249761
55841,255839
74205,274203
74714,274712
45714,245712
76531,276529
10951,210949
32035,232033
49086,249084
36071,236069
30928,230926
32436,232434
50963,250961
93860,293858
35462,235460
47052,247050
92474,292472
52305,252303
46440,246438
90517,290515
40889,240887
58775,258773
85225,285223
60560,260558
65103,265101
96988,296986
88325,288323
62786,262784
32901,232899
75434,275432
90219,290217
38531,238529
80746,280744
28678,228676
83351,283349
50619,250617
94009,294007
64341,264339
64207,264205
20181,220179
88576,288574
60336,260334
79669,279667
25214,225212
14773,214771
98264,298262
40170,240168
48500,248498
41374,241372
98971,298969
52859,252857
73607,273605
18364,218362
70394,270392
17020,217018
91194,291192
47069,247067
76279,276277
42392,242390
99722,299720
39451,239449
26955,226953
88205,288203
80970,280968
39709,239707
44112,244110
96931,296929
17880,217878
65678,265676
22612,222610
32621,232619
39754,239752
27038,227036
16399,216397
43393,243391
57212,257210
32446,232444
92919,292917
35945,235943
93092,293090
26689,226687
69843,269841
34526,234524
64372,264370
29766,229764
78139,278137
28059,228057
83202,283200
32446,232444
34131,234129
12104,212102
75198,275196
46449,246447
76226,276224
15442,215440
47913,247911
83772,283770
28998,228996
33960,233958
34425,234423
17027,217025
87907,287905
79028,279026
54220,254218
67509,267507
98492,298490
87816,287814
83321,283319
15343,215341
22278,222276
40106,240104
66980,266978
55374,255372
25530,225528
33600,233598
77746,277744
60770,260768
28856,228854
68128,268126
76121,276119
84657,284655
11312,211310
15093,215091
17288,217286
98053,298051
37583,237581
30723,230721
84143,284141
32346,232344
23892,223890
27614,227612
74384,274382
63840,263838
37145,237143
33272,233270
54441,254439
91192,291190
98236,298234
56834,256832
30944,230942
73164,273162
49017,249015
63220,263218
24351,224349
10662,210660
27273,227271
34588,234586
75514,275512
79161,279159
12508,212506
32119,232117
69772,269770
42774,242772
98088,298086
49513,249511
75042,275040
43898,243896
36416,236414
82086,282084
94333,294331
25649,225647
85207,285205
34299,234297
66625,266623
22645,222643
76362,276360
41019,241017
79988,279986
34166,234164
76598,276596
68302,268300
82525,282523
19067,219065
72103,272101
77714,277712
87534,287532
46479,246477
98916,298914
47920,247918
68911,268909
91096,291094
21815,221813
12007,212005
22881,222879
87239,287237
89205,289203
76240,276238
72817,272815
59445,259443
70984,270982
10996,210994
36939,236937
14215,214213
50525,250523
40215,240213
35626,235624
55335,255333
55356,255354
92389,292387
54883,254881
49551,249549
19732,219730
54738,254736
12856,212854
59089,259087
43430,243428
65815,265813
38136,238134
98712,298710
60653,260651
70526,270524
26194,226192
88477,288475
53658,253656
31881,231879
14321,214319
97079,297077
58657,258655
30521,230519
91486,291484
51213,251211
59429,259427
22324,222322
57303,257301
81674,281672
10155,210153
83313,283311
74750,274748
73558,273556
19275,219273
20423,220421
80774,280772
43306,243304
92076,292074
46808,246806
10996,210994
50922,250920
11225,211223
31252,231250
45395,245393
29078,229076
29812,229810
46591,246589
65274,265272
18970,218968
94794,294792
94083,294081
71542,271540
72943,272941
31305,231303
19456,219454
11024,211022
48895,248893
30899,230897
37136,237134
53545,253543
75989,275987
83227,283225
96602,296600
28677,228675
99985,299983
66927,266925
64580,264578
91740,291738
28911,228909
42001,241999
38438,238436
77442,277440
14703,214701
72992,272990
41861,241859
48746,248744
16865,216863
59832,259830
71498,271496
66077,266075
94743,294741
42421,242419
55561,255559
19098,219096
58298,258296
84574,284572
47614,247612
56148,256146
11320,211318
27610,227608
61251,261249
40264,240262
84877,284875
87748,287746
60705,260703
28214,228212
24724,224722
67608,267606
46309,246307
50676,250674
20113,220111
41076,241074
17859,217857
84132,284130
68123,268121
50889,250887
37600,237598
10897,210895
40307,240305
50921,250919
88909,288907
98743,298741
99911,299909
15128,215126
40129,240127
16496,216494
28230,228228
50105,250103
89791,289789
89633,289631
16258,216256
47739,247737
34993,234991
67673,267671
45128,245126
74213,274211
57429,257427
43829,243827
93907,293905
91942,291940
58389,258387
46395,246393
75524,275522
75276,275274
20863,220861
25591,225589
43342,243340
12144,212142
99936,299934
75962,275960
72057,272055
18112,218110
24137,224135
73629,273627
52135,252133
25793,225791
48927,248925
90531,290529
18959,218957
52154,252152
72316,272314
61688,261686
71740,271738
26425,226423
92356,292354
39411,239409
85861,285859
54324,254322
66012,266010
78217,278215
57096,257094
75926,275924
14556,214554
25804,225802
71952,271950
10368,210366
91170,291168
83322,283320
85303,285301
11132,211130
99856,299854
26918,226916
57424,257422
43098,243096
39394,239392
65508,265506
12981,212979
13599,213597
23954,223952
99336,299334
96813,296811
88043,288041
20547,220545
13041,213039
41029,241027
55977,255975
47492,247490
62582,262580
79015,279013
39832,239830
65118,265116
84298,284296
87505,287503
81531,281529
57650,257648
80533,280531
11853,211851
49091,249089
68518,268516
69641,269639
11245,211243
96481,296479
70108,270106
83975,283973
65794,265792
31531,231529
17423,217421
54418,254416
13053,213051
15862,215860
84977,284975
87673,287671
74025,274023
50800,250798
14710,214708
20306,220304
25938,225936
68308,268306
35780,235778
40433,240431
10873,210871
15231,215229
31931,231929
99126,299124
42012,242010
86140,286138
42113,242111
20769,220767
88971,288969
80603,280601
61544,261542
28215,228213
97173,297171
12696,212694
53945,253943
80685,280683
88935,288933
23662,223660
24311,224309
85681,285679
51068,251066
87457,287455
27423,227421
11884,211882
47187,247185
47849,247847
82085,282083
33128,233126
44940,244938
58823,258821
97354,297352
99720,299718
80920,280918
66017,266015
61144,261142
76568,276566
92570,292568
44724,244722
24132,224130
90239,290237
21252,221250
11753,211751
54973,254971
61213,261211
62067,262065
80547,280545
25581,225579
30802,230800
14398,214396
20794,220792
36977,236975
38889,238887
44938,244936
56808,256806
78346,278344
68557,268555
77667,277665
61846,261844
72218,272216
70673,270671
64968,264966
35656,235654
33322,233320
71761,271759
49472,249470
31372,231370
67133,267131
81918,281916
47894,247892
94615,294613
13921,213919
85487,285485
70142,270140
61650,261648
54076,254074
70096,270094
21147,221145
75332,275330
29580,229578
84806,284804
20681,220679
21572,221570
27960,227958
21028,221026
63191,263189
15356,215354
55473,255471
94115,294113
87243,287241
51551,251549
83778,283776
44645,244643
58556,258554
95304,295302
61088,261086
76458,276456
18511,218509
71315,271313
20285,220283
85835,285833
24688,224686
79936,279934
72483,272481
42515,242513
95934,295932
35909,235907
82120,282118
41427,241425
17137,217135
75362,275360
83214,283212
40996,240994
40520,240518
84072,284070
26827,226825
68526,268524
26825,226823
26983,226981
59555,259553
55820,255818
58913,258911
95540,295538
12702,212700
65599,265597
95106,295104
41742,241740
55034,255032
84518,284516
83491,283489
87421,287419
27484,227482
31156,231154
95906,295904
25443,225441
83948,283946
42426,242424
75617,275615
79870,279868
89060,289058
26252,226250
86509,286507
25041,225039
45709,245707
23925,223923
44779,244777
30402,230400
60763,260761
62074,262072
54827,254825
92778,292776
18889,218887
89679,289677
78406,278404
79512,279510
27202,227200
79523,279521
22097,222095
19255,219253
14144,214142
90948,290946
11315,211313
65505,265503
58712,258710
23010,223008
29466,229464
68070,268068
41499,241497
66648,266646
74002,274000
74086,274084
35973,235971
34938,234936
39963,239961
35242,235240
61111,261109
43106,243104
83115,283113
27008,227006
48415,248413
85995,285993
45553,245551
52813,252811
31045,231043
36545,236543
71021,271019
61957,261955
92585,292583
70690,270688
44148,244146
11681,211679
36773,236771
23742,223740
58346,258344
91438,291436
31070,231068
91282,291280
50184,250182
55288,255286
76625,276623
56140,256138
83561,283559
25474,225472
80645,280643
69913,269911
43695,243693
52492,252490
73165,273163
38897,238895
75518,275516
73186,273184
76860,276858
22167,222165
26405,226403
98970,298968
71629,271627
82844,282842
93954,293952
18370,218368
32271,232269
76851,276849
36687,236685
25208,225206
48773,248771
12373,212371
40498,240496
90721,290719
71053,271051
69114,269112
61503,261501
72669,272667
23849,223847
84181,284179
83443,283441
39814,239812
44183,244181
90650,290648
31938,231936
41469,241467
18319,218317
75992,275990
15309,215307
16780,216778
29766,229764
56291,256289
59828,259826
25645,225643
60368,260366
15852,215850
94888,294886
40361,240359
80586,280584
86024,286022
18908,218906
21353,221351
29347,229345
76962,276960
16330,216328
19795,219793
59460,259458
30482,230480
40605,240603
59519,259517
84740,284738
55763,255761
20503,220501
83841,283839
92463,292461
80704,280702
75044,275042
12319,212317
86317,286315
77688,277686
87363,287361
43200,243198
62063,262061
82936,282934
23582,223580
28615,228613
63467,263465
53352,253350
25568,225566
19860,219858
36429,236427
89053,289051
30583,230581
36112,236110
69755,269753
17984,217982
97501,297499
65823,265821
97223,297221
98660,298658
97877,297875
98847,298845
98946,298944
87569,287567
60796,260794
65807,265805
76487,276485
85135,285133
34870,234868
26553,226551
54901,254899
88737,288735
90297,290295
77170,277168
15583,215581
72930,272928
25298,225296
15741,215739
37828,237826
77977,277975
97978,297976
46986,246984
84853,284851
14278,214276
31682,231680
51966,251964
85560,285558
24524,224522
65117,265115
54018,254016
27064,227062
21614,221612
82972,282970
62526,262524
17687,217685
68911,268909
67825,267823
94189,294187
82350,282348
45470,245468
56804,256802
43768,243766
86964,286962
39388,239386
37009,237007
96464,296462
90449,290447
66103,266101
29563,229561
78620,278618
93486,293484
84183,284181
99733,299731
47114,247112
53269,253267
16522,216520
40580,240578
96701,296699
22746,222744
57779,257777
30064,230062
99605,299603
63267,263265
42809,242807
41556,241554
34256,234254
54433,254431
26460,226458
61040,261038
95749,295747
97017,297015
21115,221113
71597,271595
79858,279856
58601,258599
36554,236552
99096,299094
15292,215290
48347,248345
79468,279466
14762,214760
81379,281377
37636,237634
28055,228053
39461,239459
64457,264455
75351,275349
21832,221830
31028,231026
45100,245098
80945,280943
99747,299745
30377,230375
67474,267472
59051,259049
53714,253712
87634,287632
57302,257300
85073,285071
49989,249987
52354,252352
61748,261746
11014,211012
51989,251987
80621,280619
52820,252818
74909,274907
78717,278715
67645,267643
17162,217160
79305,279303
93555,293553
87012,287010
10488,210486
78820,278818
37214,237212
74647,274645
18707,218705
47362,247360
35198,235196
38536,238534
84589,284587
39928,239926
25161,225159
72954,272952
80385,280383
13239,213237
60138,260136
36928,236926
88639,288637
14898,214896
42803,242801
33992,233990
39013,239011
98225,298223
85598,285596
86137,286135
63167,263165
96720,296718
31141,231139
24027,224025
86111,286109
98466,298464
42693,242691
96686,296684
61066,261064
64277,264275
61624,261622
56413,256411
93688,293686
54856,254854
16699,216697
48001,247999
74701,274699
94920,294918
67866,267864
60098,260096
19480,219478
99789,299787
50807,250805
99703,299701
30874,230872
95758,295756
34085,234083
25178,225176
39786,239784
57038,257036
58135,258133
99967,299965
44834,244832
77336,277334
25304,225302
19232,219230
27881,227879
15018,215016
17864,217862
25891,225889
95655,295653
29470,229468
97626,297624
33308,233306
80722,280720
11786,211784
87668,287666
89897,289895
75555,275553
57997,257995
12869,212867
50644,250642
88372,288370
27552,227550
14541,214539
27309,227307
86142,286140
40492,240490
87766,287764
95747,295745
95725,295723
65574,265572
17650,217648
21115,221113
47547,247545
19564,219562
62219,262217
59476,259474
62158,262156
76459,276457
32767,232765
75042,275040
74643,274641
16271,216269
60196,260194
21934,221932
